fips_id	precinct_number	precinct	population_total	population_black	population_asian	population_white	population_multiracial	population_other	population_hispanic	housing_units
51001	101	CHINCOTEAGUE	3345	28	19	3067	195	36	96	4252
51001	201	ATLANTIC	1511	211	10	1087	80	123	170	792
51001	202	GREENBACKVILLE	2887	148	20	2519	149	51	105	3333
51001	401	BLOXOM	1378	192	9	895	109	173	235	639
51001	402	PARKSLEY	1725	407	22	1059	114	123	190	884
51001	501	MAPPSVILLE	1790	652	10	663	88	377	475	769
51001	502	RUE	1906	912	5	430	112	447	553	856
51001	601	ACCOMAC	2967	742	26	1547	194	458	577	1501
51001	801	BOBTOWN	1148	112	4	907	81	44	89	678
51001	901	PAINTER	3748	1720	22	1625	152	229	300	1860
51003	101	WOODBROOK	4029	593	307	2707	292	130	268	1693
51003	103	BRANCHLANDS	2391	345	140	1505	243	158	304	1078
51003	104	AGNOR-HURT	4123	791	270	2166	479	417	758	1799
51003	105	DUNLORA	4409	457	242	3275	369	66	231	2137
51003	106	NORTHSIDE	5506	611	386	3802	448	259	475	2280
51003	203	GEORGETOWN	5610	1387	487	2743	470	523	833	2852
51003	301	IVY	4801	107	168	4223	266	37	125	1923
51003	302	RED HILL	4269	219	72	3484	320	174	291	1821
51003	304	EAST IVY	1322	39	51	1107	99	26	77	626
51003	305	COUNTRY GREEN	3765	289	222	2911	217	126	215	1570
51003	401	SCOTTSVILLE	2402	149	15	2027	156	55	113	1103
51003	402	MONTICELLO	2187	98	21	1891	121	56	89	990
51003	406	STONE ROBINSON	3918	226	105	3284	208	95	145	1744
51003	501	KESWICK	1923	231	17	1500	120	55	92	1000
51003	502	STONY POINT	2007	67	25	1752	134	29	63	899
51003	503	HOLLYMEAD	3492	174	438	2582	242	56	153	1393
51003	504	FREE BRIDGE	3557	449	211	2521	255	121	277	2049
51003	601	CROZET	4707	113	99	4152	268	75	168	1950
51003	602	FREE UNION	2012	48	25	1770	137	32	87	932
51003	603	EARLYSVILLE	4042	90	52	3636	200	64	127	1667
51003	604	BROWNSVILLE	4053	176	103	3531	215	28	106	1846
51005	101	ARRITT	1554	8	2	1491	48	5	5	781
51005	103	DAMERON	610	1	0	587	22	0	1	348
51005	201	HUMPBACK BRIDGE	886	34	3	809	35	5	12	442
51005	202	DOLLY ANN	1109	45	6	992	59	7	14	544
51005	301	CALLAGHAN	828	2	3	799	22	2	4	395
51005	302	GRIFFITH	1438	16	9	1338	68	7	26	716
51005	401	LOW MOOR	1134	52	13	1020	44	5	9	505
51005	402	JACKSON HEIGHTS	1271	58	6	1169	30	8	18	660
51005	501	IRON GATE	532	27	1	473	28	3	6	255
51005	502	PETERS SWITCH	1538	7	3	1483	28	17	8	889
51005	601	DISTRICT 1	2214	169	7	1930	92	16	34	1107
51005	701	DISTRICT 2	2056	262	8	1669	100	17	40	1266
51007	101	NUMBER ONE	2535	503	7	1806	181	38	92	1083
51007	201	NUMBER TWO	2751	452	21	2124	114	40	54	1128
51007	301	NUMBER THREE	2669	510	10	1976	123	50	103	1156
51007	401	NUMBER FOUR	2487	434	7	1904	97	45	80	1093
51007	501	NUMBER FIVE	2823	656	20	1970	117	60	96	1244
51009	101	WRIGHT SHOP	2179	759	11	1221	134	54	67	1000
51009	102	NEW GLASGOW	2860	390	13	2212	168	77	105	1294
51009	103	COOLWELL	1279	124	5	1022	99	29	45	543
51009	201	COURT HOUSE	4441	762	44	3272	244	119	171	1928
51009	202	TEMPERANCE	1635	156	4	1376	67	32	49	834
51009	301	MONROE	1794	278	11	1339	91	75	51	725
51009	302	ELON	3737	269	12	3249	159	48	44	1680
51009	303	PLEASANT VIEW	954	109	0	800	31	14	5	541
51009	401	AMELON	4960	936	37	3630	279	78	80	2206
51009	402	LONCO	1666	324	6	1167	132	37	46	791
51009	501	MADISON	5802	1293	39	3902	426	142	175	2690
51011	101	VERA	1076	95	0	932	34	15	37	503
51011	102	PAMPLIN	2071	435	0	1553	64	19	28	976
51011	201	CHAP	824	277	1	510	25	11	13	420
51011	202	SPOUT SPRING	2542	252	9	2151	105	25	50	1101
51011	301	US 460	1463	227	20	1158	44	14	26	637
51011	302	STONEWALL	1824	279	1	1437	91	16	36	787
51011	401	COURTHOUSE	3253	714	11	2259	193	76	88	1486
51011	501	OAKVILLE	2202	426	2	1643	88	43	56	965
51011	502	AGEE	864	189	2	615	46	12	10	426
51013	1	ARLINGTON	5958	1290	846	1587	608	1627	2190	2386
51013	2	ASHTON HEIGHTS	4717	249	387	3232	496	353	620	2133
51013	3	AURORA HILLS	2620	74	154	1982	259	151	291	1006
51013	4	BALLSTON	4794	230	577	3277	521	189	555	2526
51013	5	BARCROFT	4557	347	341	2509	604	756	1241	2018
51013	6	CRYSTAL CITY	4586	416	868	2713	456	133	417	2998
51013	7	CHERRYDALE	4440	131	332	3392	472	113	378	1593
51013	8	HUME	6093	502	1161	3522	688	220	683	4094
51013	9	COLUMBIA	5807	893	551	3072	708	583	1117	2848
51013	10	WILSON	7519	570	1045	4661	772	471	988	4294
51013	11	EAST FALLS CHURCH	2838	50	257	2163	296	72	246	1034
51013	12	FAIRLINGTON	3390	87	90	2770	345	98	318	1731
51013	13	GLEN CARLYN	3313	339	521	1537	419	497	824	1319
51013	14	CLARENDON	2957	86	345	2186	295	45	206	1553
51013	15	LYON PARK	2822	185	372	1710	270	285	483	1253
51013	16	LYON VILLAGE	4288	147	400	3206	393	142	380	2162
51013	17	OVERLEE KNOLLS	4408	112	409	3376	408	103	301	1656
51013	18	PARK LANE	8025	748	1075	5048	768	386	983	5028
51013	19	ROSSLYN	6478	338	1366	3984	583	207	566	4514
51013	20	THRIFTON	3780	33	223	3079	354	91	271	1313
51013	21	VIRGINIA HIGHLANDS	2362	316	245	1470	267	64	215	1092
51013	22	ABINGDON	3787	266	156	2724	421	220	530	2121
51013	23	WESTOVER	4141	263	337	2882	457	202	558	1740
51013	24	WOODLAWN	5900	503	506	3811	680	400	842	2341
51013	25	ARLINGTON FOREST	3895	216	328	2698	444	209	511	1934
51013	26	FILLMORE	5895	836	661	3107	684	607	1143	3023
51013	27	JEFFERSON	4888	563	428	2744	606	547	1031	1918
51013	29	DOMINION HILLS	3983	66	278	2997	522	120	383	1304
51013	30	GLEBE	5038	1464	425	1618	625	906	1456	1917
51013	31	LEXINGTON	3993	178	270	3011	393	141	361	1396
51013	32	OAKRIDGE	1987	178	227	1274	229	79	221	1059
51013	33	ROCK SPRING	4175	66	223	3297	445	144	355	1344
51013	34	YORKTOWN	3671	64	213	2967	362	65	234	1255
51013	35	MADISON	4049	39	219	3391	348	52	248	1486
51013	36	MARSHALL	4700	280	318	3522	423	157	446	1783
51013	37	NOTTINGHAM	3558	40	206	2869	393	50	233	1194
51013	38	ARLINGTON VIEW	5330	991	1171	2076	619	473	985	2780
51013	39	ASHLAWN	2819	95	257	1726	393	348	600	1005
51013	40	VIRGINIA SQUARE	5650	193	808	4017	492	140	405	3337
51013	42	SHIRLINGTON	3848	506	269	2310	434	329	641	2401
51013	44	DAWSON TERRACE	3578	213	445	2338	380	202	478	2064
51013	45	BUCKINGHAM	5125	609	537	2006	662	1311	1972	2471
51013	46	CENTRAL	5217	195	862	3566	463	131	386	3646
51013	47	FOUR MILE RUN	3512	528	477	1486	523	498	978	1856
51013	49	MONROE	3316	201	396	2271	273	175	326	2227
51013	50	CRYSTAL PLAZA	5562	727	1113	2917	589	216	571	4119
51015	101	JOLIVUE	2089	75	52	1837	107	18	50	1016
51015	102	STUARTS DRAFT ELEMENTARY	3019	194	19	2539	189	78	185	1300
51015	103	VERONA	5353	274	21	4598	310	150	322	2004
51015	201	CRIMORA	5082	163	13	4589	223	94	163	2160
51015	202	NEW HOPE	2245	41	3	2037	112	52	74	928
51015	203	WEYERS CAVE	3901	65	24	3366	266	180	370	1535
51015	301	FORT DEFIANCE	5512	93	28	5049	243	99	202	2313
51015	302	NORTH RIVER	1462	5	1	1312	59	85	128	603
51015	303	MOUNT SOLON	2152	22	3	2040	41	46	51	912
51015	304	CHURCHVILLE FIRE STATION	1679	17	12	1568	64	18	34	771
51015	401	BUFFALO GAP	2016	20	3	1915	64	14	20	906
51015	402	CHURCHVILLE ELEMENTARY	1836	7	4	1760	55	10	19	829
51015	403	CRAIGSVILLE	3169	687	3	2351	114	14	128	897
51015	404	DEERFIELD	624	1	0	605	18	0	4	412
51015	405	CEDAR GREEN	2480	77	6	2281	89	27	54	1086
51015	501	GREENVILLE	3474	143	9	3195	108	19	57	1361
51015	502	MIDDLEBROOK	1477	30	10	1374	50	13	29	702
51015	503	SPOTTSWOOD	1707	4	3	1639	55	6	15	777
51015	504	WHITE HILL	4577	125	24	4167	230	31	84	2008
51015	601	SHERANDO	2493	84	16	2257	104	32	57	1268
51015	603	LYNDHURST	3425	132	41	3039	153	60	125	1452
51015	801	DOOMS	2708	41	2	2572	79	14	48	1180
51015	802	FISHERSVILLE	4287	190	39	3856	135	67	112	1811
51015	803	WILSON	5212	527	84	4150	327	124	257	2038
51017	101	WARM SPRINGS	767	30	0	696	36	5	21	618
51017	102	MOUNTAIN GROVE	143	4	1	128	8	2	4	129
51017	201	HOT SPRINGS	726	48	9	612	47	10	22	645
51017	301	FAIRVIEW	671	6	0	639	25	1	8	543
51017	302	BURNSVILLE	231	1	0	228	2	0	1	172
51017	401	MILLBORO	873	10	2	813	44	4	10	618
51017	501	HEALING SPRINGS	798	17	5	739	32	5	7	514
51019	101	GOODVIEW ELEM SCHOOL	3728	58	12	3424	141	93	146	1781
51019	102	HARDY VOL FIRE CO	1428	13	4	1340	50	21	46	634
51019	202	STAUNTON RIVER HIGH SCHOOL	1997	119	4	1736	86	52	72	877
51019	203	MONETA ELEM SCHOOL	3506	147	19	3189	111	40	80	2360
51019	205	SAUNDERS VOL FIRE CO	2409	63	13	2204	101	28	50	2419
51019	301	NEW LONDON ACADEMY	3352	179	82	2909	159	23	75	1193
51019	305	HUDDLESTON ELEM SCHOOL	1302	116	3	1113	60	10	23	691
51019	402	THOMAS JEFFERSON ELEM SCHOOL	2152	190	62	1762	120	18	83	1006
51019	403	KNIGHTS OF COLUMBUS BLDG	4787	301	168	3942	293	83	231	2116
51019	502	BIG ISLAND ELEM SCHOOL	1072	90	3	925	47	7	12	550
51019	503	SEDALIA CENTER	1125	86	2	980	39	18	22	558
51019	505	BOONSBORO ELEMENTARY SCHOOL	2852	188	21	2525	102	16	43	1230
51019	506	BOONSBORO RURITAN CLUB	4839	211	68	4246	216	98	128	1759
51019	601	MONTVALE ELEM SCHOOL	2412	61	10	2199	113	29	32	1116
51019	701	GOODE VOL RESCUE SQUAD	3345	153	53	2919	178	42	113	1260
51019	702	LIBERTY HIGH SCHOOL	1638	115	3	1459	47	14	18	807
51021	101	BASTIAN	701	0	0	662	39	0	4	405
51021	102	CERES	805	0	0	779	25	1	5	563
51021	201	DAVIS	284	0	0	279	5	0	0	142
51021	202	SEDDON	1359	7	4	1296	50	2	17	717
51021	301	HOLLYBROOK	680	2	1	659	18	0	4	338
51021	302	MECHANICSBURG	976	116	0	839	21	0	8	200
51021	401	ROCKY GAP	1465	44	1	1360	56	4	22	835
51023	201	BLUE RIDGE	3410	94	17	3146	134	19	63	1408
51023	202	RAINBOW FOREST	3323	73	24	3058	140	28	55	1360
51023	301	BUCHANAN	3359	77	6	3132	110	34	36	1705
51023	302	MILL CREEK	2989	53	16	2796	106	18	44	1390
51023	403	EAGLE ROCK	2245	66	0	2079	93	7	16	1176
51023	406	FINCASTLE	4232	171	33	3832	144	52	67	1909
51023	502	CLOVERDALE	4561	134	57	3968	204	198	295	1876
51025	101	BRODNAX	754	330	4	358	28	34	34	379
51025	102	ROCK STORE	1144	395	2	699	31	17	26	717
51025	103	TILLMAN	1146	294	6	795	40	11	27	970
51025	201	DROMGOOLE	334	132	0	193	7	2	1	286
51025	202	EDGERTON	1213	819	3	343	27	21	24	680
51025	203	FITZHUGH	1016	621	0	363	26	6	14	540
51025	301	ALBERTA	302	126	5	154	15	2	4	161
51025	302	DANIELTOWN	1305	505	3	741	35	21	20	710
51025	303	ELMORE	621	275	1	326	11	8	7	318
51025	304	SEYMOUR	615	240	2	345	22	6	19	323
51025	401	STURGEON	3731	2411	5	1207	62	46	125	1055
51025	402	KING'S STORE	570	392	3	161	10	4	9	335
51027	102	BLACKEY	830	0	1	820	9	0	0	396
51027	103	HURLEY	2129	3	1	2107	18	0	5	1062
51027	201	GRASSY	257	1	1	251	3	1	2	133
51027	202	BULL	1202	0	0	1192	8	2	5	618
51027	203	ROCKLICK	1455	1	0	1441	12	1	11	786
51027	301	SLATE	1501	4	1	1445	49	2	10	760
51027	302	NORTH GRUNDY	1502	5	10	1444	36	7	15	847
51027	403	SOUTH GRUNDY	2091	149	15	1873	51	3	15	1161
51027	404	OAKWOOD	1141	434	1	699	7	0	48	127
51027	501	PRATER	1360	0	3	1345	12	0	8	717
51027	502	FOX	401	0	0	392	8	1	8	209
51027	503	VANSANT	1067	2	2	1040	18	5	7	580
51027	601	COUNCIL	831	0	0	817	12	2	4	395
51027	602	GARDEN	1173	4	1	1138	24	6	9	673
51027	603	HURRICANE	715	2	1	702	10	0	1	436
51027	701	WHITEWOOD	1600	3	3	1534	53	7	17	899
51027	702	CONTRARY	1100	10	11	1059	18	2	12	524
51029	101	NEW CANTON	2018	726	4	1176	90	22	27	980
51029	201	WHITE HALL	2477	1164	5	1229	55	24	81	621
51029	301	CURDSVILLE	1359	390	2	912	44	11	16	645
51029	302	NEW STORE	1129	220	1	852	40	16	30	536
51029	401	MAYSVILLE	2394	602	23	1640	91	38	61	1156
51029	501	WRIGHTS	1110	220	4	796	61	29	45	525
51029	502	GLENMORE	1349	241	3	1017	67	21	35	764
51029	601	SLATE RIVER	2138	860	12	1142	111	13	30	1061
51029	701	GOLD HILL	2344	938	0	1345	48	13	78	624
51031	101	BROOKVILLE	3938	321	74	3267	198	78	128	1694
51031	102	NEW LONDON	4506	519	106	3510	283	88	159	2046
51031	201	WALKER	3948	470	103	2937	240	198	351	1911
51031	202	BEDFORD SPRINGS	4581	355	83	3800	230	113	178	1763
51031	301	EVINGTON	1587	204	6	1269	85	23	49	727
51031	303	ALTAVISTA	4510	1158	29	3068	206	49	92	2219
51031	401	THREE FORKS	2558	200	4	2224	100	30	53	1097
51031	402	COURT HOUSE	5147	590	54	4181	244	78	120	2221
51031	501	SPRING HILL	5587	690	97	4276	354	170	301	2457
51031	502	YELLOW BRANCH	2864	444	12	2238	130	40	63	1323
51031	701	BROOKNEAL	2663	669	2	1874	72	46	38	1282
51031	702	GLADYS	3500	780	1	2551	116	52	54	1606
51031	703	MORRIS CHURCH	1288	231	0	991	58	8	12	652
51033	101	BOWLING GREEN	2769	490	23	1992	188	76	106	1171
51033	201	NORTH MADISON	2772	724	28	1661	266	93	191	1020
51033	301	PORT ROYAL	1674	232	16	979	98	349	379	620
51033	501	WEST MATTAPONI	2818	1131	34	1371	202	80	178	1050
51035	101	MT BETHEL	1537	15	2	1400	74	46	72	874
51035	102	ST PAUL	1779	3	0	1681	53	42	60	1022
51035	103	LAMBSBURG	1040	1	3	976	38	22	26	580
51035	201	HILLSVILLE B	3292	15	8	3149	94	26	58	1900
51035	202	LAUREL FORK	1130	4	3	1067	31	25	32	767
51035	203	GLADESBORO	1462	4	3	1396	39	20	29	962
51035	301	HILLSVILLE C	3849	13	26	3655	115	40	101	1940
51035	302	SYLVATUS	1197	1	1	1156	36	3	24	674
51035	303	DUGSPUR	712	5	0	651	48	8	19	495
51035	402	WOODLAWN D	2550	36	7	2327	91	89	129	1308
51035	501	VAUGHAN	926	4	13	887	20	2	18	554
51035	502	GLADEVILLE	2450	12	4	2304	88	42	99	1190
51035	503	WOODLAWN E	1221	11	2	1132	46	30	61	584
51035	504	LAUREL	1313	4	0	1227	66	16	33	708
51036	101	PRECINCT 1-1	2361	870	18	1237	121	115	30	1126
51036	201	PRECINCT 2-1	2205	978	10	752	115	350	49	1012
51036	301	PRECINCT 3-1	2207	988	10	1039	106	64	22	1107
51037	101	COUNTY SEAT	1823	487	3	1194	98	41	68	904
51037	201	RED OAK WYLLIESBURG	1497	478	4	965	35	15	20	844
51037	302	DRAKES BRANCH	1628	502	6	986	98	36	52	783
51037	401	KEYSVILLE	1735	413	9	1179	78	56	69	913
51037	602	PHENIX	1630	387	9	1152	55	27	18	873
51041	101	BELLWOOD	4659	1184	117	2203	406	749	1045	1849
51041	102	SOUTH CHESTER	6761	1403	124	3249	704	1281	1807	2558
51041	103	ENON	6829	1760	395	3919	502	253	529	2707
51041	104	NORTH CHESTER	5839	1155	96	3917	373	298	505	2332
51041	105	DREWRYS BLUFF	7987	2087	147	2343	723	2687	3496	3244
51041	106	HARROWGATE	7935	2933	209	3723	598	472	741	2939
51041	107	WELLS	4941	1867	169	2345	313	247	388	1746
51041	108	ECOFF	6790	1674	154	4373	408	181	380	3110
51041	110	DUTCH GAP	2902	790	107	1715	220	70	200	1021
51041	201	GATES	4832	1256	65	2732	402	377	600	1793
51041	202	BEULAH	6142	2299	167	2020	509	1147	1506	2135
51041	204	JACOBS	2852	832	88	1613	189	130	224	1024
51041	205	FALLING CREEK	6186	2443	440	1775	507	1021	1442	2269
51041	206	BELMONT	4361	2152	67	721	366	1055	1361	1669
51041	207	CHIPPENHAM	2445	1274	33	673	145	320	433	1143
51041	208	MEADOWBROOK	5369	2301	108	1521	413	1026	1409	1991
51041	209	SALEM CHURCH	6527	1668	144	3455	521	739	1031	2322
51041	210	FIVE FORKS	6359	2665	310	2533	495	356	616	2199
51041	211	NASH	5491	882	128	4152	254	75	183	2031
51041	212	ST. LUKE'S	3053	892	115	1721	195	130	268	1271
51041	301	ETTRICK	8320	5613	108	1964	465	170	338	2174
51041	302	DEER RUN	2057	233	42	1493	199	90	175	794
51041	303	MATOACA	5941	2220	28	3233	326	134	231	2417
51041	306	WINTERPOCK	5020	376	60	4218	300	66	198	1785
51041	308	SOUTH MANCHESTER	2143	549	119	1221	173	81	164	1163
51041	310	TOMAHAWK	4254	283	76	3560	272	63	174	1627
51041	313	WOOLRIDGE	6561	617	303	5155	393	93	267	2193
51041	315	BAILEY BRIDGE	4805	554	102	3710	332	107	276	1703
51041	316	SPRING RUN	4903	822	94	3457	371	159	360	1726
51041	317	BIRKDALE	6293	1000	277	4422	446	148	379	2239
51041	401	HARBOUR POINTE	2571	248	111	1958	192	62	125	1151
51041	403	BRANDERMILL	5016	483	318	3818	332	65	249	1932
51041	404	PROVIDENCE	4462	1029	138	2542	459	294	554	1684
51041	405	LA PRADE	4073	748	161	2637	300	227	358	1743
51041	406	SMOKETREE	3236	177	107	2754	158	40	96	1238
51041	407	MONACAN	2422	194	74	1894	199	61	151	966
51041	408	REAMS	6372	1819	293	3202	538	520	919	2526
51041	409	MANCHESTER	2313	717	43	1309	155	89	140	815
51041	410	WAGSTAFF	2828	558	97	1750	228	195	343	1053
51041	411	SWIFT CREEK	3944	266	94	3274	245	65	162	1658
51041	413	SHENANDOAH	4221	890	188	2463	379	301	525	1693
51041	414	CRENSHAW	8153	1593	218	5015	725	602	1038	3255
51041	501	HUGUENOT	4233	643	119	2676	328	467	716	1482
51041	502	CRESTWOOD	2050	103	53	1719	128	47	92	859
51041	503	MIDLOTHIAN	4948	455	462	3625	337	69	235	2183
51041	504	ROBIOUS	6057	220	380	5059	360	38	194	2136
51041	505	BON AIR	3978	142	45	3499	230	62	109	1613
51041	506	GREENFIELD	4407	556	210	3125	327	189	353	1890
51041	507	SALISBURY	5328	131	196	4693	253	55	146	1829
51041	508	BELGRADE	4933	659	252	3512	339	171	362	2540
51041	509	CRANBECK	3784	813	265	2188	304	214	345	1677
51041	510	SYCAMORE	4203	175	81	3657	243	47	161	1528
51041	511	BLACK HEATH	2735	66	66	2434	124	45	89	906
51041	513	BEAUFONT	3406	1139	98	1163	432	574	1001	1653
51041	514	WATKINS	5221	384	332	4097	348	60	215	1941
51041	515	DAVIS	6027	2751	163	1403	596	1114	1597	2543
51043	101	RUSSELL	3079	45	32	2704	207	91	149	1243
51043	201	BERRYVILLE	2988	240	69	2343	240	96	185	1279
51043	301	MILLWOOD	2111	101	19	1802	127	62	110	972
51043	302	PINE GROVE	907	14	16	790	43	44	50	402
51043	401	WHITE POST	2873	106	33	2415	192	127	219	1275
51043	501	BUCKMARSH	2068	66	32	1744	156	70	143	825
51043	502	BLUE RIDGE	757	6	11	683	42	15	31	375
51045	101	COURT HOUSE	952	0	1	911	40	0	9	487
51045	201	AMMENDALE PRECINCT	962	9	1	931	20	1	7	487
51045	301	GIVENS & REYNOLDS STORE	623	2	1	592	23	5	8	289
51045	303	MARSHALLS STORE	394	0	1	376	14	3	7	198
51045	401	BARBOURS CREEK	342	1	0	315	23	3	6	197
51045	402	PAINT BANK	93	0	0	85	6	2	0	75
51045	403	CRAIG SPRINGS	559	0	5	509	31	14	11	368
51045	501	CRAIG CITY	967	1	2	934	28	2	5	483
51047	101	WEST FAIRFAX	7853	1213	177	4714	867	882	1540	2643
51047	201	EAST FAIRFAX	8495	1773	256	3916	994	1556	2354	2921
51047	302	EGGBORNSVILLE	2786	136	19	2371	189	71	182	1027
51047	303	CARDOVA	2497	229	32	1954	195	87	201	1109
51047	401	ELDORADO	2917	294	24	2250	246	103	200	1109
51047	402	BROWNS STORE	4515	424	30	3598	330	133	270	1735
51047	501	JEFFERSONTON	3583	210	24	2964	261	124	276	1333
51047	502	RIXEYVILLE	3236	113	21	2771	262	69	191	1193
51047	601	MITCHELLS	1592	437	15	1028	74	38	214	226
51047	602	PEARL SAMPLE	4268	538	47	3196	257	230	344	1603
51047	702	BRANDY STATION	4142	428	62	3104	397	151	406	1585
51047	703	LIGNUM	1948	200	13	1486	149	100	175	804
51047	704	RICHARDSVILLE	994	35	4	838	81	36	49	375
51049	101	PRECINCT 1	1940	502	12	1297	103	26	29	1034
51049	201	PRECINCT 2	2048	449	4	1467	84	44	57	957
51049	301	PRECINCT 3	1797	765	2	906	78	46	67	835
51049	401	PRECINCT 4	1896	443	4	1331	89	29	32	907
51049	501	PRECINCT 5	1994	672	16	1164	107	35	56	903
51051	101	SOUTH CLINTWOOD	2941	4	10	2841	81	5	18	1543
51051	201	NORA	1078	2	0	1037	36	3	8	575
51051	202	FRYING PAN	365	2	0	359	4	0	1	196
51051	203	CLINCHCO	1284	24	1	1216	40	3	8	693
51051	301	WEST DANTE	403	0	0	389	12	2	3	194
51051	302	HERALD	809	0	2	798	8	1	0	382
51051	303	RIDGE	1574	0	1	1549	19	5	8	887
51051	501	TARPON	693	0	1	673	18	1	5	376
51053	103	CHURCH ROAD	2488	242	6	2102	104	34	69	1037
51053	301	REAMS	1102	188	6	832	62	14	28	458
51053	302	NEW HOPE	1949	492	10	1278	106	63	87	803
51053	401	DINWIDDIE	2578	651	17	1785	85	40	49	1122
51053	403	CHERRY HILL	1003	400	2	553	44	4	21	470
51057	101	GREATER TAPPAHANNOCK	2735	1175	38	1308	157	57	84	1493
51057	201	NORTH	2459	1167	8	1099	111	74	81	1168
51057	301	SOUTH	2525	561	2	1752	157	53	115	1684
51057	401	CENTRAL	2880	872	14	1793	123	78	89	1397
51059	104	CHAPEL	3433	97	591	2260	318	167	346	1124
51059	105	FAIRVIEW	6966	449	1039	4166	923	389	974	2586
51059	106	HERITAGE	10647	701	2619	2055	1748	3524	5384	3632
51059	108	KINGS PARK	3492	156	612	1940	549	235	646	1090
51059	115	RAVENSWORTH	2680	69	699	1315	326	271	490	859
51059	116	WAKEFIELD	3131	102	507	2140	291	91	254	1069
51059	117	WOODSON	4092	199	1149	2214	416	114	348	1496
51059	118	LAKE BRADDOCK	6448	468	1309	3101	855	715	1451	2136
51059	119	LAUREL	5829	307	999	3610	635	278	720	1921
51059	120	SIDEBURN	4177	145	550	2910	448	124	403	1383
51059	121	VILLA	3349	230	731	1576	451	361	664	1058
51059	123	ROBINSON	6178	324	1324	3534	729	267	684	2052
51059	125	SIGNAL HILL	4247	154	724	2751	493	125	489	1410
51059	126	BONNIE BRAE	3658	293	849	1850	479	187	463	1225
51059	127	BURKE CENTRE	7134	476	1248	4056	947	407	1163	2529
51059	128	CARDINAL	3840	371	656	1965	533	315	768	1740
51059	129	KEENE MILL	2644	157	475	1439	356	217	493	858
51059	130	TERRA CENTRE	3418	184	489	2155	442	148	426	1132
51059	202	FLINT HILL	4018	36	506	2935	446	95	252	1335
51059	203	FLORIS	4986	183	1598	2724	376	105	240	1591
51059	208	RESTON #1	7340	814	1077	4017	794	638	1182	4056
51059	209	RESTON #2	4939	721	550	2992	475	201	448	2185
51059	213	VIENNA #1	5796	89	979	3959	615	154	485	2075
51059	214	VIENNA #2	4641	91	731	3229	483	107	385	1550
51059	216	VIENNA #4	2948	82	506	1485	308	567	808	972
51059	218	VIENNA #6	3088	155	478	2077	289	89	218	1109
51059	219	WESTBRIAR	5518	191	1524	3182	524	97	361	2151
51059	220	DOGWOOD	7457	1268	1133	2876	903	1277	2123	2448
51059	221	HUNTERS WOODS	3446	129	264	2640	348	65	253	1236
51059	222	RESTON #3	3258	362	276	1939	418	263	542	1585
51059	223	GLADE	5354	363	658	3555	580	198	481	2512
51059	224	SOUTH LAKES	6496	307	583	4733	697	176	504	3422
51059	226	WOLFTRAP	4499	59	624	3358	401	57	240	1514
51059	227	SUNRISE VALLEY	2344	48	313	1757	206	20	159	782
51059	229	FOX MILL	6059	189	1147	3995	591	137	374	2005
51059	233	NORTH POINT	4455	130	607	3217	423	78	266	1572
51059	234	ALDRIN	3545	195	285	2673	327	65	229	1847
51059	235	FRYING PAN	5689	493	3064	1618	344	170	330	2066
51059	236	STUART	1812	94	225	1221	212	60	185	681
51059	237	MCNAIR	8579	1189	4235	2035	560	560	927	3551
51059	301	CHAIN BRIDGE	5027	74	877	3536	460	80	318	2137
51059	302	CHESTERBROOK	3501	66	318	2709	360	48	242	1319
51059	303	CHURCHILL	2192	55	595	1351	172	19	108	735
51059	304	COOPER	3095	77	691	2003	282	42	145	1017
51059	305	EL NIDO	3470	63	642	2352	358	55	202	1088
51059	306	GREAT FALLS	2618	34	279	2028	240	37	124	921
51059	307	HAYCOCK	3741	40	720	2588	329	64	182	1247
51059	309	KENMORE	5058	150	1425	2998	404	81	216	1640
51059	310	KIRBY	3207	48	821	1947	322	69	213	1102
51059	311	LANGLEY	2769	28	522	1891	309	19	176	964
51059	312	LONGFELLOW	4111	72	1078	2455	431	75	273	1363
51059	314	MCLEAN	3723	114	901	2329	328	51	242	1553
51059	315	PIMMIT	5623	189	1372	2775	669	618	1120	2023
51059	317	WESTHAMPTON	3404	100	729	2149	332	94	261	1247
51059	318	WESTMORELAND	2099	51	475	1318	214	41	145	745
51059	319	HERNDON #1	7100	520	1392	3288	843	1057	1783	2338
51059	320	HERNDON #2	8972	692	1365	2901	1482	2532	4119	2637
51059	321	CLEARVIEW	5395	253	694	3663	570	215	515	1824
51059	322	FORESTVILLE	4246	74	766	2960	383	63	202	1394
51059	323	SHOUSE	3178	50	951	1844	298	35	167	1022
51059	324	HERNDON #3	8563	870	1582	2810	1318	1983	3340	3157
51059	325	HUTCHISON	6231	785	1437	1390	697	1922	2696	1918
51059	327	SUGARLAND	4644	193	910	2936	447	158	421	1493
51059	328	HICKORY	4489	91	911	3004	420	63	255	1432
51059	329	SENECA	4600	108	1207	2855	357	73	266	1526
51059	401	BUSH HILL	4933	585	535	2896	589	328	696	1694
51059	402	CAMERON	1803	164	188	869	268	314	529	653
51059	404	FRANCONIA	5788	1022	966	2850	659	291	696	2641
51059	405	GROVETON	4977	1109	535	1345	651	1337	2019	1914
51059	406	HAYFIELD	3346	269	175	2453	363	86	305	1154
51059	408	MOUNT EAGLE	4911	818	342	2181	554	1016	1543	2001
51059	409	PIONEER	7294	1087	1884	2130	873	1320	2062	2430
