fips_id	precinct_number	precinct	population_total	population_black	population_asian	population_white	population_multiracial	population_other	population_hispanic	housing_units
51177	602	SMITH STATION	7675	1574	234	5162	319	386	716	2599
51177	603	PIEDMONT	4094	601	86	2969	163	274	536	1522
51177	701	BATTLEFIELD	4106	688	93	3057	123	145	336	1530
51177	702	BRENTS MILL	5735	853	156	4173	240	313	586	2256
51177	703	FAIRVIEW	3236	643	82	2285	96	130	258	1364
51179	101	HARTWOOD	5845	588	111	4888	134	124	312	1956
51179	102	ROCKY RUN	2279	377	84	1686	93	39	140	870
51179	103	SIMPSON	4786	782	71	3745	90	98	227	1197
51179	201	ROCK HILL	4612	591	128	3483	225	185	521	1440
51179	202	ROSEVILLE	5744	1120	230	3917	251	226	607	1715
51179	203	RUBY	4049	192	64	3522	152	119	290	1295
51179	204	STEFANIGA	4924	641	207	3765	193	118	325	1652
51179	301	GRIFFIS	6653	1468	233	4107	303	542	1167	1780
51179	302	WIDEWATER	6751	1580	206	4361	316	288	883	2506
51179	303	HARBOUR	2975	233	73	2514	100	55	235	1020
51179	401	AQUIA	1606	484	56	874	106	86	236	722
51179	402	COURTHOUSE	7423	2324	292	4083	396	329	859	2670
51179	403	BROOKE	5359	654	106	4243	200	156	373	1963
51179	501	GRAFTON	5550	424	87	4721	154	165	359	1983
51179	502	FALMOUTH	3924	489	111	3107	136	81	210	1420
51179	503	DREW	4586	759	73	3444	166	144	331	1630
51179	504	GAYLE	4113	1134	154	2417	259	149	389	1767
51179	601	FERRY FARM	3929	225	38	3494	105	67	175	1500
51179	602	CHATHAM	5287	757	125	4087	169	149	319	1959
51179	603	WHITE OAK	4598	311	69	3999	123	96	141	1673
51179	701	WOODLANDS	6002	1061	171	4358	237	175	573	1829
51179	702	WHITSON	6340	1583	220	3709	352	476	1023	2222
51179	703	HAMPTON	6257	1127	253	4419	243	215	606	1818
51181	101	SURRY	1429	374	9	1015	23	9	18	838
51181	201	BACONS CASTLE	1443	824	4	590	23	2	12	621
51181	301	DENDRON	684	302	2	359	17	4	15	336
51181	302	WALLS BRIDGE	679	363	1	304	11	0	1	283
51181	401	CARSLEY	1375	663	1	682	14	15	22	621
51181	501	CLAREMONT	922	309	3	595	6	9	8	470
51181	502	SPRING GROVE	525	419	4	73	24	5	10	274
51183	101	WAVERLY	1688	1220	0	383	19	66	77	766
51183	201	STONY CREEK	1094	682	6	393	6	7	24	563
51183	202	LITTLE MILL	433	255	0	162	10	6	12	212
51183	301	COURTHOUSE	3719	2264	11	1381	17	46	75	609
51183	302	WAKEFIELD	316	29	1	283	0	3	4	150
51183	401	MARS HILL	1356	840	16	489	7	4	12	655
51183	402	WEST WAKEFIELD	268	206	0	34	3	25	33	142
51183	501	HENRY	1018	631	0	376	7	4	1	547
51183	502	YALE	508	334	1	170	0	3	5	284
51183	601	BLACKWATER	1094	368	12	685	16	13	23	490
51183	602	NEWVILLE	593	194	1	391	7	0	2	278
51185	102	TIP TOP	1030	11	0	1007	10	2	1	479
51185	104	FALLS MILLS	1257	14	0	1227	11	5	6	586
51185	106	POCAHONTAS	1650	467	7	1146	23	7	35	330
51185	107	AMONATE	348	0	1	338	6	4	0	171
51185	109	BISHOP	599	6	0	590	3	0	1	287
51185	112	BANDY	613	3	0	602	5	3	1	308
51185	203	BURKES GARDEN	273	6	0	256	2	9	8	182
51185	204	CLEAR FORK	1181	8	4	1162	6	1	2	534
51185	207	FREESTONE	397	0	0	393	4	0	1	286
51185	209	JEFFERSONVILLE	6131	327	36	5644	75	49	66	2917
51185	214	THOMPSON VALLEY	1162	6	0	1150	4	2	1	533
51185	301	CEDAR BLUFF	4372	4	31	4311	17	9	24	2010
51185	302	BAPTIST VALLEY	1024	2	0	1011	8	3	3	475
51185	402	JEWELL RIDGE	593	7	0	584	2	0	0	284
51185	501	SPRINGVILLE	3125	36	13	3025	36	15	19	1407
51185	502	GRAHAM	5708	360	104	5121	103	21	68	2593
51187	101	FORK TOWN	3079	180	42	2712	79	66	195	1475
51187	102	OTTERBURN	4279	45	14	4126	58	36	56	1760
51187	201	HAPPY CREEK	3885	172	80	3488	105	40	126	1550
51187	202	LINDEN	3436	56	44	3181	62	93	179	1452
51187	301	NORTH RIVER	4201	498	42	3448	111	102	197	1695
51187	302	RIVERTON	3104	56	25	2909	63	51	137	1324
51187	401	EAST SHENANDOAH	5593	134	36	5261	119	44	140	2305
51187	402	TOWN - WEST SHENANDOAH	2207	59	10	2091	28	19	62	1001
51187	501	SOUTH RIVER	5277	485	58	4526	158	50	188	2292
51187	502	BENTONVILLE	1380	45	6	1303	19	7	16	650
51187	504	BROWNTOWN	968	2	2	948	11	5	19	456
51191	101	EAST ABINGDON	5635	92	46	5399	50	48	89	2527
51191	102	WEST ABINGDON	2576	90	28	2419	19	21	72	1404
51191	201	CLINCHBURG	1743	11	1	1706	10	16	21	807
51191	202	GREENDALE	3026	16	8	2960	30	12	38	1355
51191	203	HAYTERS GAP	1120	8	0	1095	9	8	7	557
51191	301	WATAUGA	3625	11	20	3549	18	27	44	1788
51191	302	SOUTH ABINGDON	4271	135	21	4036	37	42	94	2099
51191	401	GLADE SPRING	3259	84	10	3121	28	16	34	1501
51191	402	MEADOWVIEW	4589	139	18	4345	39	47	87	1840
51191	501	RHEA VALLEY	4665	13	1	4630	10	11	31	2106
51191	502	DAMASCUS	2506	15	7	2451	20	13	19	1331
51191	504	GREEN COVE	436	0	0	435	0	1	1	252
51191	601	BURSON PLACE	3958	15	10	3898	15	20	36	1754
51191	602	MENDOTA	764	14	4	739	2	5	0	393
51191	603	VALLEY INSTITUTE	2974	23	0	2935	13	3	10	1364
51191	701	HIGH POINT	2855	2	10	2812	28	3	20	1353
51191	702	WALLACE	1460	3	5	1429	14	9	8	648
51191	703	JOHN BATTLE	3481	21	7	3389	24	41	94	1617
51193	101	PRECINCT 1-1	2185	1246	9	815	43	72	123	1230
51193	102	PRECINCT 1-2	1323	591	2	644	25	61	104	641
51193	201	PRECINCT 2-1	2297	771	14	1404	50	58	88	1970
51193	301	PRECINCT 3-1	1928	617	7	1195	42	67	149	1065
51193	401	PRECINCT 4-1	3553	429	22	2935	93	75	123	1895
51193	501	PRECINCT 5-1	3463	583	33	2710	89	48	87	2310
51195	101	APPALACHIA	2823	55	2	2730	24	12	22	1388
51195	102	DORCHESTER	1621	7	2	1601	9	2	0	758
51195	103	GUEST RIVER VOTING PLACE	1594	11	0	1568	8	6	21	698
51195	104	WEST POUND	4016	17	6	3956	24	13	24	1843
51195	201	NORTH COEBURN	2457	33	3	2382	29	10	28	1121
51195	202	WISE	5876	52	36	5694	61	34	67	2804
51195	203	EAST POUND	1943	563	3	1362	4	11	22	543
51195	301	BIG STONE GAP	5967	983	20	4833	93	38	95	2230
51195	302	EAST STONE GAP	4365	29	15	4278	34	10	30	2017
51195	401	CLINCH VALLEY	4279	136	49	4015	48	31	78	1621
51195	402	SOUTH COEBURN	5035	202	5	4758	35	35	50	2211
51195	403	ST PAUL	1373	13	0	1319	16	25	32	684
51197	101	ROYAL OAK	1216	10	2	1186	13	5	5	621
51197	102	RURAL RETREAT	3639	29	7	3553	27	23	30	1665
51197	203	WEST WYTHEVILLE	4811	297	25	4387	81	21	56	2423
51197	303	EAST WYTHEVILLE	4912	324	61	4421	82	24	63	2577
51197	401	FORT CHISWELL	2245	14	13	2201	13	4	10	1059
51197	402	MAX MEADOWS	2640	41	3	2555	27	14	27	1134
51197	501	JACKSON MEMORIAL	2044	9	2	2007	19	7	17	972
51197	502	SHEFFEY	2877	27	3	2797	34	16	30	1280
51197	601	HUDDLE	1223	38	2	1170	9	4	4	582
51197	602	ZION	2059	18	2	2008	18	13	5	1017
51197	603	EVERGREEN	1565	11	8	1501	21	24	33	746
51199	101	QUEENS LAKE	3285	438	147	2525	88	88	153	1284
51199	301	SEAFORD	4812	140	78	4488	61	45	113	1958
51199	303	EDGEHILL	4757	1310	126	3074	154	93	189	2046
51199	401	HARWOODS MILL	4770	178	204	4258	101	29	115	1831
51199	402	DARE	5408	295	205	4684	133	92	182	2175
51199	501	TABB	5503	550	258	4427	204	65	180	2071
51199	502	BETHEL	7005	1047	527	4975	327	129	337	2764
51510	101	LADREY SENIOR BUILDING	2733	471	85	2093	38	46	140	2029
51510	102	CITY HALL	3014	213	48	2670	54	29	125	1676
51510	103	LYLES CROUCH SCHOOL	4742	719	122	3704	124	74	188	3044
51510	104	DURANT CENTER	3599	639	89	2734	74	63	222	1926
51510	106	CORA KELLY	9679	1859	297	4141	519	2863	5047	4235
51510	107	MT VERNON RECREATION CENTER	5316	597	188	4104	179	248	636	2473
51510	108	GEORGE WASHINGTON MIDDLE SCH	5094	425	109	3949	157	454	804	2345
51510	109	FIRE DEPARTMENT HEADQUARTERS	2878	268	108	2380	96	26	136	1647
51510	201	MAURY SCHOOL	3602	180	80	3240	83	19	117	1445
51510	202	GEORGE MASON SCHOOL	3546	88	83	3238	66	71	161	1396
51510	204	BLESSED SACRAMENT CHURCH	3402	210	100	2962	76	54	141	1377
51510	205	DOUGLAS MACARTHUR SCHOOL	5136	695	220	3850	139	232	497	2500
51510	206	CHINQUAPIN PARK RECREATION CTR	4550	782	249	3124	115	280	589	2081
51510	207	TEMPLE BETH EL SYNAGOGUE	5284	1033	425	3207	195	424	891	2213
51510	208	NOVA ARTS CENTER	6445	1538	708	3558	315	327	831	4081
51510	209	JAMES K POLK SCHOOL	7157	2185	544	3524	306	599	1304	2882
51510	302	PATRICK HENRY REC CENTER	5191	1906	373	2417	214	281	765	3170
51510	305	JOHN ADAMS SCHOOL	9467	3393	884	3660	424	1107	2062	4749
51510	306	WILLIAM RAMSAY SCHOOL	9184	3261	858	3265	382	1418	2699	3810
51510	307	SOUTH PORT	5308	1424	429	2809	283	364	824	2863
51510	308	CAMERON STATION COMMUNITY CTR	4831	541	436	3587	176	92	366	2585
51520	1	FIRST WARD	3780	167	15	3494	74	30	61	1959
51520	2	SECOND WARD	3926	172	37	3620	67	30	38	2117
51520	3	THIRD WARD	4561	539	9	3821	148	44	75	2171
51520	4	FOURTH WARD	5419	115	60	5149	53	42	46	2518
51530	1	FIRST WARD	3333	134	13	3079	49	59	41	1576
51530	2	SECOND WARD	3234	208	16	2896	61	52	62	1321
51540	102	CLARK	5807	1535	94	3843	159	176	378	2871
51540	201	CARVER	4836	1576	204	2852	150	54	185	2255
51540	202	WALKER	5225	489	205	4260	159	111	181	2330
51540	301	BENJAMIN TONSLER	4436	2247	150	1784	130	126	251	2137
51540	401	VENABLE	4491	306	318	3680	138	49	193	1333
51540	402	ALUMNI HALL	4115	417	388	3140	97	74	183	1611
51550	1	GREAT BRIDGE	4981	1102	79	3619	123	58	176	1623
51550	2	BETHEL	4068	252	27	3639	90	60	161	1263
51550	5	CRESTWOOD	4095	3135	101	677	128	54	159	1515
51550	8	SOUTH NORFOLK RECREATION	4943	1395	61	3006	155	326	596	1975
51550	10	OSCAR SMITH	2449	533	29	1735	104	48	120	1006
51550	11	GENEVA PARK	5476	1505	64	3441	208	258	499	2073
51550	12	GEORGETOWN	3058	2167	101	660	92	38	118	1246
51550	13	GILMERTON	3544	844	65	2494	98	43	145	1246
51550	16	HICKORY GROVE	4118	350	153	3469	104	42	128	1338
51550	17	INDIAN CREEK	3780	1435	32	2251	43	19	72	810
51550	18	INDIAN RIVER	4165	1819	110	1909	160	167	336	1525
51550	19	JOLLIFF	2057	162	36	1802	39	18	49	677
51550	21	FELLOWSHIP	2958	500	55	2279	81	43	118	1218
51550	22	NORFOLK HIGHLANDS	3001	406	56	2393	87	59	135	1162
51550	23	OAK GROVE	3951	954	126	2688	123	60	156	1979
51550	24	OAKLETTE	4834	2250	66	2254	160	104	240	1875
51550	26	JOHNSON PARK	2758	1286	58	1237	85	92	178	1071
51550	28	SUNRAY I	450	33	1	390	12	14	9	190
51550	29	TANGLEWOOD	3171	239	52	2755	82	44	103	1301
51550	30	SOUTH NORFOLK	2116	1890	3	163	24	36	64	828
51550	31	CARVER SCHOOL	5901	3643	40	1888	166	164	339	2617
51550	32	PROVIDENCE	5717	4916	30	562	150	60	187	2242
51550	33	WESTOVER	2913	496	58	2170	82	107	200	1334
51550	35	TAYLOR ROAD	2983	1316	118	1326	144	79	155	1294
51550	41	JOHN T WEST	5898	1895	168	3473	275	88	282	1812
51550	44	NANSEMOND	2303	658	151	1380	102	13	71	842
51550	45	SUNRAY II	1287	552	13	596	30	96	103	508
51550	46	BELLS MILL II	3293	542	66	2540	107	38	148	1081
51550	48	JOLLIFF MIDDLE SCHOOL	4851	3873	81	644	176	77	179	1787
51550	50	RIVER WALK	3852	1220	165	2220	168	79	186	1507
51570	1	FIRST	3079	547	50	2334	93	55	90	1410
51570	2	SECOND	3289	254	43	2826	92	74	118	1540
51570	3	THIRD	3193	326	145	2581	75	66	147	1457
51570	4	FOURTH	4681	556	201	3753	79	92	219	2136
51570	5	FIFTH	3168	100	139	2831	51	47	100	1288
51580	101	PRECINCT 1-1	1288	157	10	1079	25	17	25	645
51580	201	PRECINCT 2-1	1153	189	3	925	29	7	19	581
51580	301	PRECINCT 3-1	1176	331	20	780	31	14	37	670
51580	401	PRECINCT 4-1	1170	31	1	1125	5	9	7	592
51580	501	PRECINCT 5-1	1169	37	0	1102	26	4	3	578
51590	1	WARD ONE	1177	1027	0	130	12	8	12	752
51590	2	WARD TWO	1669	766	21	839	29	14	21	1083
51590	3	WARD THREE	2875	1531	19	1275	25	25	52	1491
51590	4	WARD FOUR	4968	1885	19	2828	91	145	244	2450
51590	6	WARD SIX	1943	1423	1	493	16	11	21	886
51590	7	WARD SEVEN	3306	2439	5	772	60	30	55	1867
51590	8	WARD EIGHT	2211	1116	12	1039	35	9	46	1156
51590	9	WARD NINE	2357	1043	27	1144	40	104	157	1145
51590	10	WARD TEN	2549	1015	51	1444	16	23	68	1307
51590	11	WARD ELEVEN	3561	2004	67	1377	54	58	107	1854
51590	12	WARD TWELVE	3244	1611	14	1554	43	23	32	1612
51590	13	WARD THIRTEEN	3335	1770	33	1442	39	52	80	1805
51590	14	WARD FOURTEEN	615	588	0	19	3	5	7	455
51590	15	WARD FIFTEEN	3301	1179	46	1949	48	79	120	1633
51590	16	WARD SIXTEEN	3383	924	30	2250	41	138	177	1614
51590	17	WARD SEVENTEEN	2399	380	54	1915	26	24	43	1246
51595	101	PRECINCT 1-1	901	691	0	177	30	3	21	375
51595	201	PRECINCT 2-1	791	608	4	159	11	9	8	273
51595	301	PRECINCT 3-1	789	361	2	410	6	10	20	340
51595	401	PRECINCT 4-1	1004	511	13	442	22	16	19	528
51595	501	PRECINCT 5-1	771	718	7	20	4	22	26	331
51595	601	DISTRICT 6	829	308	15	475	4	27	35	373
51595	701	DISTRICT 7	842	509	2	254	14	63	133	345
51600	1	ONE	3704	186	451	2555	123	389	766	1316
51600	2	TWO	3497	160	448	2459	177	253	608	1350
51600	3	THREE	4848	266	1006	3196	208	172	593	1916
51600	4	FOUR	3446	109	346	2736	110	145	364	1383
51600	5	FIVE	3249	135	537	2275	122	181	510	1275
51600	6	SIX	3745	214	634	2425	167	305	704	1413
51610	1	FIRST WARD	4122	202	301	3318	166	136	512	1640
51610	2	SECOND WARD	3934	168	412	3138	150	65	277	1878
51610	3	THIRD WARD	4176	157	435	3320	170	93	314	1928
51620	101	PRECINCT 1-1	1451	187	19	1204	18	23	27	611
51620	201	PRECINCT 2-1	1475	426	31	958	42	18	20	637
51620	301	PRECINCT 3-1	1388	1259	2	103	18	6	12	651
51620	401	PRECINCT 4-1	1374	1172	0	175	20	7	10	597
51620	501	PRECINCT 5-1	1393	1330	0	32	25	6	7	668
51620	601	PRECINCT 6-1	1492	505	12	904	42	29	65	734
51630	101	PRECINCT 1 - DISTRICT ONE	6171	1509	282	3603	299	478	820	2990
51630	201	PRECINCT 1 - DISTRICT TWO	6240	545	147	5302	158	88	197	2204
51630	301	PRECINCT 1 - DISTRICT THREE	6072	987	132	4318	219	416	675	2754
51630	401	PRECINCT 1 - DISTRICT FOUR	3139	1536	35	1351	131	86	204	1456
51630	402	PRECINCT 2 - DISTRICT FOUR	2640	920	91	1003	143	483	712	1058
51640	1	EAST	3763	332	19	3017	109	286	791	1699
51650	101	ABERDEEN	3526	2477	62	754	153	80	156	1583
51650	102	BASSETTE	4164	3519	55	427	116	47	108	1820
51650	103	CITY HALL	4423	3256	21	937	138	71	200	1910
51650	104	COOPER	7609	4643	175	2296	296	199	478	4378
51650	105	EAST HAMPTON	5066	3694	46	1073	199	54	206	1362
51650	106	ARMSTRONG	4219	1740	78	2192	141	68	189	1964
51650	107	LINDSAY	3278	2149	103	883	94	50	107	1606
51650	108	THOMAS	6909	5127	74	1279	258	172	354	3105
51650	109	PHENIX	5255	4393	76	537	179	70	177	2301
51650	110	PHOEBUS	1430	604	20	754	26	26	70	626
51650	111	HAMPTON LIBRARY	1518	436	11	993	56	22	62	857
51650	112	SMITH	6337	3432	91	2496	217	101	225	2597
51650	115	WYTHE	2330	425	18	1784	73	30	89	1117
51650	116	JONES	2680	1458	68	1012	99	43	144	999
51650	117	KECOUGHTAN	4781	2555	123	1701	321	81	258	1789
51650	118	MALLORY	4971	3867	62	848	113	82	121	2266
51650	201	BOOKER	5030	1216	88	3410	188	128	281	2057
51650	202	BRYAN	5385	1275	48	3660	219	183	360	2878
51650	203	BURBANK	5161	1419	171	3251	190	130	319	2017
51650	204	FORREST	4077	1952	170	1745	139	71	209	1809
51650	205	ASBURY	5988	912	93	4750	178	55	176	2497
51650	208	KRAFT	6657	2526	138	3633	264	96	270	2748
51650	209	LANGLEY	4734	1570	109	2795	189	70	190	2036
51650	210	MACHEN	7507	3966	307	2669	378	187	397	3262
51650	212	BETHEL	5348	2642	278	2152	201	75	213	2108
51650	213	PHILLIPS	5876	1222	153	4177	212	112	279	2315
51650	214	TUCKER CAPPS	6188	2639	117	3096	193	143	277	2718
51650	215	TYLER	1790	1196	31	440	88	36	74	804
51650	216	SANDY BOTTOM	3044	1319	103	1419	149	54	178	1137
51660	101	NORTHEAST	7239	950	224	4798	337	930	1710	2945
51660	102	EAST CENTRAL	3521	167	127	2572	116	539	934	1436
51660	103	SOUTHEAST	8496	270	316	7455	205	250	543	3170
51660	201	NORTHWEST	6151	405	107	4807	170	662	1145	2871
51660	202	SOUTHWEST	6244	326	196	4745	272	704	1308	2417
51670	101	WARD ONE	3309	801	19	2265	106	119	254	1511
51670	201	WARD TWO	3202	2149	15	836	111	91	137	1454
51670	301	WARD THREE	3329	439	30	2649	93	118	223	1547
51670	401	WARD FOUR	3170	983	58	1978	80	71	153	1441
51670	501	WARD FIVE	3076	585	14	2232	91	154	224	1350
51670	601	WARD SIX	3298	2132	17	921	123	104	227	1399
51670	701	WARD SEVEN	3154	1251	28	1610	114	150	261	1395
51678	1	LEXINGTON	7022	679	155	5985	128	76	270	2536
51680	101	FIRST WARD FIRST PRECINCT	6751	2040	202	4123	213	173	295	3309
51680	102	FIRST WARD SECOND PRECINCT	4537	218	146	4105	41	26	81	1981
51680	103	FIRST WARD THIRD PRECINCT	2931	87	11	2808	18	6	16	1309
51680	104	FIRST WARD FOURTH PRECINCT	2133	435	40	1573	56	29	77	908
51680	105	FIRST WARD FIFTH PRECINCT	2100	210	16	1834	19	21	44	1093
51680	201	SECOND WARD FIRST PRECINCT	7595	5018	40	2251	192	94	184	3898
51680	202	SECOND WARD SECOND PRECINCT	5903	4170	19	1540	115	59	99	2737
51680	203	SECOND WARD THIRD PRECINCT	2429	1808	2	515	82	22	60	1011
51680	301	THIRD WARD FIRST PRECINCT	2925	961	30	1761	105	68	125	1330
51680	302	THIRD WARD SECOND PRECINCT	6335	706	163	5276	36	154	265	147
51680	303	THIRD WARD THIRD PRECINCT	2987	632	87	2189	62	17	86	1169
51680	304	THIRD WARD FOURTH PRECINCT	2772	630	112	1893	75	62	79	1202
51680	305	THIRD WARD FIFTH PRECINCT	4325	656	365	3064	121	119	215	2266
51680	401	FOURTH WARD FIRST PRECINCT	6027	959	246	4567	156	99	201	2784
51680	402	FOURTH WARD SECOND PRECINCT	2379	474	56	1747	58	44	85	1146
51680	403	FOURTH WARD THIRD PRECINCT	6724	1213	256	4988	130	137	218	2544
51680	404	FOURTH WARD FOURTH PRECINCT	4671	1164	54	3242	128	83	126	2171
51683	1	DEAN	6895	1332	222	3454	357	1530	3267	2119
51683	2	WEEMS	8006	900	296	4930	406	1474	3026	2460
51683	3	METZ	5140	681	428	3380	201	450	923	1987
51683	4	HAYDON	6317	918	471	3852	260	816	1651	2195
51683	5	BALDWIN	6956	926	270	4338	249	1173	2324	2863
51685	1	PRECINCT ONE	3610	696	513	1998	181	222	615	1567
51685	2	PRECINCT TWO	6245	493	262	3510	348	1632	2869	1793
51690	1	PRECINCT #1	1168	1109	4	35	13	7	13	673
51690	2	PRECINCT #2	3130	1147	46	1783	75	79	119	1747
51690	3	PRECINCT #3	2609	1267	18	1116	101	107	227	1284
51690	4	PRECINCT #4	3579	1741	11	1678	50	99	152	1779
51690	5	PRECINCT #5	2572	232	50	2254	19	17	40	1294
51690	6	PRECINCT #6	749	710	0	31	8	0	0	421
51700	101	DENBIGH	6960	3693	306	2250	422	289	873	2983
51700	102	EPES	7867	4804	277	1970	429	386	847	3262
51700	103	JENKINS	6616	2890	185	2888	343	310	616	2742
51700	104	MCINTOSH	4657	2304	221	1663	227	242	500	1999
51700	105	OYSTER POINT	1277	339	23	823	46	46	85	707
51700	106	RESERVOIR	7626	3168	321	3286	417	435	1027	3239
51700	107	RICHNECK	5983	2152	296	3017	345	174	452	2169
51700	108	LEE HALL	9787	3042	316	5355	605	469	1259	2585
51700	109	WINDSOR	3544	1183	119	1978	180	84	250	1539
51700	110	GREENWOOD	7064	3227	243	2822	443	330	807	2824
51700	201	BLAND	1396	470	44	731	69	82	146	760
51700	202	BOULEVARD	5234	1174	73	3695	203	89	247	1908
51700	203	CHARLES	5778	1151	284	3958	269	116	304	2101
51700	205	DEEP CREEK	3742	345	54	3246	79	18	97	1507
51700	208	HIDENWOOD	2064	74	29	1901	39	21	54	882
51700	209	HILTON	3164	202	46	2794	79	43	92	1436
51700	210	NELSON	5787	1229	262	3961	227	109	319	2262
51700	211	PALMER	6303	1554	206	3636	324	584	1110	2739
51700	212	RIVERSIDE	1892	38	25	1782	32	15	33	810
51700	213	SANFORD	1470	159	74	1172	39	26	59	617
51700	215	WARWICK	2678	762	47	1674	103	92	184	1367
51700	216	YATES	2226	431	34	1707	44	10	57	977
51700	217	RIVERVIEW	3251	528	126	2442	114	41	123	1261
51700	218	KILN CREEK	6626	1619	420	4144	272	171	441	3045
51700	219	DEER PARK	6424	2051	285	3515	259	314	667	3534
51700	302	BRIARFIELD	4287	2467	35	1402	181	202	352	2253
51700	303	CARVER	3306	2004	15	1081	115	91	180	1372
51700	304	CHESTNUT	1798	1667	5	62	47	18	33	766
51700	305	DOWNTOWN	2130	1346	24	677	43	40	82	736
51700	306	DUNBAR	2164	2000	2	58	83	21	58	849
51700	307	HUNTINGTON	1756	1630	4	48	52	22	21	801
51700	308	JEFFERSON	2000	1883	0	41	46	30	48	905
51700	309	MAGRUDER	1687	1546	2	55	56	28	40	718
51700	310	MARSHALL	2508	2392	1	53	56	6	55	960
51700	311	NEWMARKET	4377	2584	42	1568	113	69	150	2067
51700	312	NEWSOME PARK	1328	1254	7	18	42	7	34	579
51700	313	REED	3276	3076	1	91	85	24	54	1508
51700	314	RIVER	2342	892	38	1283	94	35	72	1290
51700	315	SEDGEFIELD	3014	737	54	2048	120	55	117	1254
51700	316	SOUTH MORRISON	4467	2216	84	1886	186	95	239	1951
51700	317	WASHINGTON	1150	1088	0	25	19	18	29	528
51700	318	WILSON	1881	1523	15	247	72	24	55	814
51700	319	SAUNDERS	6220	2248	145	3400	259	167	367	3060
51700	320	WATKINS	7134	1498	95	4733	295	513	773	3190
51710	101	GRANBY	6603	2206	195	3701	261	240	512	3510
51710	102	OCEAN VIEW SCHOOL	3116	595	55	2258	135	72	241	2074
51710	103	NORTHSIDE	3855	603	187	2770	159	136	288	1744
51710	203	GHENT SQUARE	1679	107	94	1412	52	14	38	1033
51710	207	LAMBERT'S POINT	6140	3760	217	1849	216	98	254	2183
51710	208	LARCHMONT LIBRARY	2500	59	21	2355	54	11	42	982
51710	210	MAURY	3366	307	118	2833	80	28	111	2000
51710	211	CHRYSLER MUSEUM	3654	390	178	2969	92	26	111	2795
51710	212	PARK PLACE	4141	3478	22	472	116	53	158	1598
51710	213	TAYLOR ELEMENTARY SCHOOL	23502	5420	818	15342	825	1097	2717	2300
51710	214	STUART	4012	1046	83	2672	133	78	155	2008
51710	215	SUBURBAN PARK	3380	811	110	2287	98	74	148	1766
51710	217	WESLEY	4964	2099	190	2171	253	252	493	2204
51710	218	WILLARD	4646	505	127	3840	119	56	160	2124
51710	301	BALLENTINE	4798	3546	25	966	154	107	250	1930
51710	302	TANNERS CREEK	3209	1677	189	1075	109	159	284	1337
51710	304	COLEMAN PLACE SCHOOL	2914	1874	216	668	86	70	200	1091
51710	305	LAFAYETTE-WINONA	3361	1898	32	1165	144	121	219	1468
51710	306	LINDENWOOD	2756	2130	11	474	63	78	108	1234
51710	310	ROSEMONT	7097	5698	98	736	250	315	644	3043
51710	313	UNION CHAPEL	2175	1982	6	79	73	35	66	924
51710	402	BERKLEY	3271	3100	8	75	61	27	56	1264
51710	404	CAMPOSTELLA	4522	4208	20	173	70	51	116	1610
51710	405	CHESTERFIELD	5861	5393	35	210	154	69	184	1382
51710	406	BARRON BLACK	2970	907	394	1485	130	54	168	1124
51710	408	EASTON	4633	1772	253	2316	151	141	347	1872
51710	409	FAIRLAWN	3427	1258	205	1734	142	88	224	1376
51710	412	INGLESIDE	3277	2389	23	713	78	74	115	1399
51710	413	POPLAR HALLS	5105	3252	112	1418	202	120	305	2089
51710	414	YOUNG PARK	5439	5160	9	146	80	44	118	2121
51710	503	EAST OCEAN VIEW	5270	1619	106	3028	216	301	510	2916
51710	504	LARRYMORE	3986	1382	225	2022	178	178	386	1734
51710	505	LITTLE CREEK	3077	625	162	2031	118	142	297	1376
51710	506	OCEAN VIEW CENTER	7163	2402	154	3899	347	361	685	3401
51710	509	TARRALLTON	4594	506	207	3593	180	108	285	1930
51710	510	THIRD PRESBYTERIAN	4880	699	118	3755	214	95	233	2029
51710	511	CROSSROADS	5141	1216	144	3399	205	177	433	2215
51710	512	AZALEA GARDENS	2639	627	131	1685	110	86	205	1174
51720	1	EAST WARD	3927	249	55	3482	94	46	67	1932
51730	101	FIRST WARD FIRST PRECINCT	4754	3472	50	830	114	288	445	2278
51730	201	SECOND WARD FIRST PRECINCT	4932	3708	59	993	91	81	141	2172
51730	301	THIRD WARD FIRST PRECINCT	4741	3283	48	1261	106	43	112	2337
51730	401	FOURTH WARD FIRST PRECINCT	4542	3459	35	914	72	63	110	2432
51730	501	FIFTH WARD FIRST PRECINCT	4419	3827	58	420	82	32	90	2534
51730	601	SIXTH WARD FIRST PRECINCT	4457	4187	2	164	53	51	94	2226
51730	701	SEVENTH WARD FIRST PRECINCT	4487	3645	15	617	58	152	218	2309
51735	1	CENTRAL	4144	28	113	3899	66	38	95	1721
51735	2	EASTERN	4259	14	49	4106	61	30	84	1589
51735	3	WESTERN	3721	36	101	3528	45	11	42	1406
51760	101	ONE HUNDRED ONE	3357	204	165	2869	70	48	151	253
51760	102	ONE HUNDRED TWO	1569	200	13	1330	13	13	17	751
51760	104	ONE HUNDRED FOUR	2352	29	27	2289	4	3	17	1124
51760	105	ONE HUNDRED FIVE	2216	60	33	2068	34	21	52	1328
51760	106	ONE HUNDRED SIX	2377	21	8	2318	16	14	9	979
51760	111	ONE HUNDRED ELEVEN	2025	56	27	1911	15	16	37	1093
