SUMLEV	GEOCODE	GEOID	NAME	BASENAME	total_population_p001	white	black	american_indian	asian	pacific_islander	other	two_or_more	total_population_p002	hispanic	not_hispanic	housing_units_total	housing_units_occupied	housing_units_vacant
140	51033030202	1400000US51033030202	Census Tract 302.02	302.02	1812	1233	404	43	3	0	18	111	1812	52	1760	821	732	89
140	51033030300	1400000US51033030300	Census Tract 303	303	3383	2167	766	24	57	3	107	259	3383	185	3198	1345	1265	80
140	51033030400	1400000US51033030400	Census Tract 304	304	1854	1232	397	10	14	0	47	154	1854	121	1733	800	716	84
140	51033030501	1400000US51033030501	Census Tract 305.01	305.01	4648	2932	1029	14	49	1	147	476	4648	292	4356	1694	1598	96
140	51033030502	1400000US51033030502	Census Tract 305.02	305.02	6450	4326	1282	21	64	7	171	579	6450	425	6025	2629	2413	216
140	51033030503	1400000US51033030503	Census Tract 305.03	305.03	2346	1223	934	9	11	0	34	135	2346	96	2250	1010	923	87
140	51033030600	1400000US51033030600	Census Tract 306	306	3394	1876	1196	26	17	0	64	215	3394	120	3274	1365	1261	104
140	51035080100	1400000US51035080100	Census Tract 801	801	3656	3455	14	4	17	0	21	145	3656	81	3575	2008	1552	456
140	51035080200	1400000US51035080200	Census Tract 802	802	4724	4446	30	8	18	0	76	146	4724	173	4551	2398	2072	326
140	51035080300	1400000US51035080300	Census Tract 803	803	4689	4418	20	5	17	0	55	174	4689	150	4539	2452	2029	423
140	51035080401	1400000US51035080401	Census Tract 804.01	804.01	2797	2507	56	5	8	0	94	127	2797	158	2639	1436	1248	188
140	51035080402	1400000US51035080402	Census Tract 804.02	804.02	2568	2306	11	7	3	2	118	121	2568	189	2379	1532	1088	444
140	51035080501	1400000US51035080501	Census Tract 805.01	805.01	2493	2382	6	3	8	0	33	61	2493	53	2440	1746	1107	639
140	51035080502	1400000US51035080502	Census Tract 805.02	805.02	2180	2089	6	1	4	1	16	63	2180	31	2149	1254	967	287
140	51035080601	1400000US51035080601	Census Tract 806.01	806.01	1846	1734	8	9	2	0	24	69	1846	51	1795	1217	829	388
140	51035080603	1400000US51035080603	Census Tract 806.03	806.03	2511	2352	3	9	2	0	59	86	2511	93	2418	1638	1118	520
140	51035080604	1400000US51035080604	Census Tract 806.04	806.04	1691	1566	15	2	1	0	37	70	1691	63	1628	898	734	164
140	51036600100	1400000US51036600100	Census Tract 6001	6001	2583	1354	938	112	21	3	25	130	2583	30	2553	1245	1138	107
140	51036600200	1400000US51036600200	Census Tract 6002	6002	2180	723	991	321	5	1	37	102	2180	43	2137	1009	940	69
140	51036600300	1400000US51036600300	Census Tract 6003	6003	2010	951	907	15	12	2	13	110	2010	28	1982	991	888	103
140	51037930101	1400000US51037930101	Census Tract 9301.01	9301.01	3003	1963	766	7	10	2	85	170	3003	124	2879	1548	1331	217
140	51037930102	1400000US51037930102	Census Tract 9301.02	9301.02	2732	1866	733	6	2	0	30	95	2732	37	2695	1289	1030	259
140	51037930200	1400000US51037930200	Census Tract 9302	9302	2663	1903	637	4	11	0	24	84	2663	32	2631	1400	1143	257
140	51037930300	1400000US51037930300	Census Tract 9303	9303	3131	1985	1004	5	8	4	29	96	3131	60	3071	1719	1395	324
140	51041100106	1400000US51041100106	Census Tract 1001.06	1001.06	3138	2537	273	7	85	2	62	172	3138	140	2998	1226	1177	49
140	51041100107	1400000US51041100107	Census Tract 1001.07	1001.07	2423	832	712	6	80	1	437	355	2423	820	1603	1196	1118	78
140	51041100206	1400000US51041100206	Census Tract 1002.06	1002.06	6726	2824	2503	37	104	5	664	589	6726	1061	5665	2471	2396	75
140	51041100208	1400000US51041100208	Census Tract 1002.08	1002.08	2616	1748	436	14	143	5	85	185	2616	188	2428	1090	1040	50
140	51041100209	1400000US51041100209	Census Tract 1002.09	1002.09	6716	3391	1888	31	183	2	580	641	6716	984	5732	2647	2567	80
140	51041100210	1400000US51041100210	Census Tract 1002.10	1002.10	2243	736	786	7	94	1	358	261	2243	594	1649	1061	1001	60
140	51041100211	1400000US51041100211	Census Tract 1002.11	1002.11	3419	545	1876	18	62	5	617	296	3419	863	2556	1325	1271	54
140	51041100212	1400000US51041100212	Census Tract 1002.12	1002.12	4585	744	2185	20	75	5	1132	424	4585	1505	3080	1760	1692	68
140	51041100300	1400000US51041100300	Census Tract 1003	1003	2848	940	732	40	42	7	836	251	2848	1175	1673	1068	1010	58
140	51041100403	1400000US51041100403	Census Tract 1004.03	1004.03	7006	3666	1559	23	668	4	531	555	7006	923	6083	2813	2623	190
140	51041100404	1400000US51041100404	Census Tract 1004.04	1004.04	2532	734	445	38	96	1	928	290	2532	1276	1256	1080	1025	55
140	51041100405	1400000US51041100405	Census Tract 1004.05	1004.05	2257	729	517	29	23	0	769	190	2257	1012	1245	844	781	63
140	51041100406	1400000US51041100406	Census Tract 1004.06	1004.06	1451	300	766	8	12	0	263	102	1451	368	1083	650	621	29
140	51041100407	1400000US51041100407	Census Tract 1004.07	1004.07	4100	1907	1092	42	101	4	618	336	4100	936	3164	1618	1545	73
140	51041100409	1400000US51041100409	Census Tract 1004.09	1004.09	7250	4933	1381	29	134	14	295	464	7250	584	6666	2878	2768	110
140	51041100410	1400000US51041100410	Census Tract 1004.10	1004.10	2352	1248	843	14	43	2	62	140	2352	138	2214	1255	1191	64
140	51041100505	1400000US51041100505	Census Tract 1005.05	1005.05	5780	3615	1403	16	116	2	200	428	5780	411	5369	2405	2290	115
140	51041100506	1400000US51041100506	Census Tract 1005.06	1005.06	6951	2761	1990	86	190	3	1249	672	6951	1861	5090	2330	2256	74
140	51041100507	1400000US51041100507	Census Tract 1005.07	1005.07	6822	3448	2265	22	216	12	313	546	6822	601	6221	2465	2388	77
140	51041100508	1400000US51041100508	Census Tract 1005.08	1005.08	5083	2371	1969	43	62	17	267	354	5083	460	4623	1929	1857	72
140	51041100509	1400000US51041100509	Census Tract 1005.09	1005.09	7164	3883	2138	14	350	2	185	592	7164	484	6680	2434	2375	59
140	51041100510	1400000US51041100510	Census Tract 1005.10	1005.10	3871	2397	929	18	114	0	141	272	3871	294	3577	1683	1578	105
140	51041100600	1400000US51041100600	Census Tract 1006	1006	4377	735	3318	6	83	3	35	197	4377	162	4215	669	571	98
140	51041100701	1400000US51041100701	Census Tract 1007.01	1007.01	6209	2422	3196	35	39	3	146	368	6209	293	5916	2463	2309	154
140	51041100702	1400000US51041100702	Census Tract 1007.02	1007.02	2118	1039	865	10	9	3	63	129	2118	108	2010	830	789	41
140	51041100704	1400000US51041100704	Census Tract 1007.04	1007.04	5116	3748	927	23	36	0	60	322	5116	159	4957	1970	1904	66
140	51041100705	1400000US51041100705	Census Tract 1007.05	1007.05	2948	2211	463	6	30	5	43	190	2948	113	2835	1185	1127	58
140	51041100804	1400000US51041100804	Census Tract 1008.04	1008.04	5085	1415	2070	28	414	0	761	397	5085	1107	3978	1871	1816	55
140	51041100805	1400000US51041100805	Census Tract 1008.05	1008.05	5369	1521	2301	16	108	2	1008	413	5369	1409	3960	1991	1915	76
140	51041100806	1400000US51041100806	Census Tract 1008.06	1008.06	4199	640	1529	62	98	0	1507	363	4199	1966	2233	1545	1419	126
140	51041100807	1400000US51041100807	Census Tract 1008.07	1008.07	2334	754	894	21	55	0	391	219	2334	540	1794	864	853	11
140	51041100812	1400000US51041100812	Census Tract 1008.12	1008.12	5908	3728	1310	15	220	3	251	381	5908	481	5427	2230	2179	51
140	51041100814	1400000US51041100814	Census Tract 1008.14	1008.14	3935	1501	1388	47	67	8	601	323	3935	828	3107	1436	1400	36
140	51041100815	1400000US51041100815	Census Tract 1008.15	1008.15	4688	2250	1434	37	129	11	473	354	4688	722	3966	1610	1583	27
140	51041100816	1400000US51041100816	Census Tract 1008.16	1008.16	4583	2649	942	24	72	6	471	419	4583	748	3835	1683	1629	54
140	51041100817	1400000US51041100817	Census Tract 1008.17	1008.17	3440	1791	1052	31	53	2	255	256	3440	438	3002	1301	1232	69
140	51041100818	1400000US51041100818	Census Tract 1008.18	1008.18	4127	1667	1731	25	128	3	243	330	4127	422	3705	1436	1412	24
140	51041100819	1400000US51041100819	Census Tract 1008.19	1008.19	7197	1659	4109	27	218	6	740	438	7197	1076	6121	2762	2627	135
140	51041100820	1400000US51041100820	Census Tract 1008.20	1008.20	3709	908	1792	37	181	6	448	337	3709	749	2960	1408	1358	50
140	51041100821	1400000US51041100821	Census Tract 1008.21	1008.21	4721	3822	514	12	71	0	81	221	4721	193	4528	1830	1784	46
140	51041100822	1400000US51041100822	Census Tract 1008.22	1008.22	6011	4068	1338	23	129	12	109	332	6011	283	5728	2340	2265	75
140	51041100823	1400000US51041100823	Census Tract 1008.23	1008.23	6508	3663	2076	19	169	6	222	353	6508	400	6108	2749	2652	97
140	51041100902	1400000US51041100902	Census Tract 1009.02	1009.02	3978	3499	142	14	45	0	48	230	3978	109	3869	1613	1555	58
140	51041100907	1400000US51041100907	Census Tract 1009.07	1009.07	3145	1858	473	25	87	1	417	284	3145	668	2477	1115	1052	63
140	51041100910	1400000US51041100910	Census Tract 1009.10	1009.10	5705	3302	1282	25	229	1	390	476	5705	758	4947	2170	2109	61
140	51041100912	1400000US51041100912	Census Tract 1009.12	1009.12	6247	4958	530	28	216	2	68	445	6247	277	5970	2563	2485	78
140	51041100915	1400000US51041100915	Census Tract 1009.15	1009.15	4171	2904	578	11	210	3	152	313	4171	342	3829	1999	1842	157
140	51041100919	1400000US51041100919	Census Tract 1009.19	1009.19	6942	4291	1450	48	319	1	287	546	6942	566	6376	2716	2654	62
140	51041100920	1400000US51041100920	Census Tract 1009.20	1009.20	1766	910	517	6	118	0	89	126	1766	151	1615	879	852	27
140	51041100921	1400000US51041100921	Census Tract 1009.21	1009.21	6425	4403	852	25	357	3	280	505	6425	547	5878	2688	2601	87
140	51041100922	1400000US51041100922	Census Tract 1009.22	1009.22	5308	2863	1317	31	230	6	379	482	5308	690	4618	2085	2010	75
140	51041100923	1400000US51041100923	Census Tract 1009.23	1009.23	2786	1486	718	21	129	0	195	237	2786	399	2387	1170	1122	48
140	51041100924	1400000US51041100924	Census Tract 1009.24	1009.24	5379	4355	334	18	310	1	40	321	5379	178	5201	2002	1927	75
140	51041100926	1400000US51041100926	Census Tract 1009.26	1009.26	6819	5667	301	5	422	0	38	386	6819	214	6605	2677	2592	85
140	51041100928	1400000US51041100928	Census Tract 1009.28	1009.28	7858	5511	938	7	771	9	114	508	7858	391	7467	3515	3260	255
140	51041100929	1400000US51041100929	Census Tract 1009.29	1009.29	6532	5091	534	16	382	0	77	432	6532	267	6265	2515	2441	74
140	51041100930	1400000US51041100930	Census Tract 1009.30	1009.30	3412	2959	142	14	65	1	25	206	3412	134	3278	1172	1163	9
140	51041100931	1400000US51041100931	Census Tract 1009.31	1009.31	5845	4928	335	5	180	0	71	326	5845	209	5636	2331	2259	72
140	51041100932	1400000US51041100932	Census Tract 1009.32	1009.32	3521	2663	366	7	198	0	43	244	3521	179	3342	1259	1241	18
140	51041100933	1400000US51041100933	Census Tract 1009.33	1009.33	2473	1419	607	16	65	2	129	235	2473	291	2182	1055	1025	30
140	51041100934	1400000US51041100934	Census Tract 1009.34	1009.34	6995	4120	1586	36	200	7	445	601	6995	862	6133	2791	2715	76
140	51041100935	1400000US51041100935	Census Tract 1009.35	1009.35	4025	3559	67	8	166	1	21	203	4025	100	3925	1349	1307	42
140	51041100936	1400000US51041100936	Census Tract 1009.36	1009.36	4038	3568	130	4	96	3	63	174	4038	135	3903	1386	1359	27
140	51041100937	1400000US51041100937	Census Tract 1009.37	1009.37	4252	3334	449	3	80	2	83	301	4252	243	4009	1787	1727	60
140	51041100938	1400000US51041100938	Census Tract 1009.38	1009.38	7835	5915	523	4	694	7	87	605	7835	356	7479	2499	2404	95
140	51041101003	1400000US51041101003	Census Tract 1010.03	1010.03	11552	8873	964	24	637	5	164	885	11552	574	10978	3717	3594	123
140	51041101004	1400000US51041101004	Census Tract 1010.04	1010.04	5020	4218	376	20	60	3	43	300	5020	198	4822	1785	1743	42
140	51041101007	1400000US51041101007	Census Tract 1010.07	1010.07	6395	5210	437	18	198	0	108	424	6395	286	6109	2482	2421	61
140	51041101008	1400000US51041101008	Census Tract 1010.08	1010.08	5749	4525	576	5	249	3	64	327	5749	211	5538	1927	1900	27
140	51041101009	1400000US51041101009	Census Tract 1010.09	1010.09	8778	6106	1185	22	508	3	192	762	8778	601	8177	2904	2812	92
140	51041101011	1400000US51041101011	Census Tract 1010.11	1010.11	3170	2251	485	5	66	2	111	250	3170	227	2943	1107	1062	45
140	51041101012	1400000US51041101012	Census Tract 1010.12	1010.12	5575	3647	1066	20	186	0	186	470	5575	452	5123	2383	2294	89
140	51041101013	1400000US51041101013	Census Tract 1010.13	1010.13	3754	2839	496	10	62	7	64	276	3754	213	3541	1313	1296	17
140	51041101014	1400000US51041101014	Census Tract 1010.14	1010.14	2703	1998	396	10	69	0	64	166	2703	146	2557	972	955	17
140	51041101015	1400000US51041101015	Census Tract 1010.15	1010.15	6480	4580	1018	12	279	0	138	453	6480	387	6093	2364	2309	55
140	51043010101	1400000US51043010101	Census Tract 101.01	101.01	4595	3671	309	10	101	3	132	369	4595	308	4287	1909	1803	106
140	51043010102	1400000US51043010102	Census Tract 101.02	101.02	4170	3638	75	16	42	4	109	286	4170	212	3958	1677	1562	115
140	51043010200	1400000US51043010200	Census Tract 102	102	3118	2584	170	19	26	2	123	194	3118	234	2884	1442	1271	171
140	51043010300	1400000US51043010300	Census Tract 103	103	2900	2588	24	6	43	6	75	158	2900	133	2767	1343	1211	132
140	51045050100	1400000US51045050100	Census Tract 501	501	4892	4653	13	5	11	3	22	185	4892	53	4839	2584	2111	473
140	51047930101	1400000US51047930101	Census Tract 9301.01	9301.01	4385	3376	355	9	49	5	232	359	4385	484	3901	1691	1594	97
140	51047930103	1400000US51047930103	Census Tract 9301.03	9301.03	5342	4718	135	19	31	3	102	334	5342	267	5075	1994	1914	80
140	51047930104	1400000US51047930104	Census Tract 9301.04	9301.04	3207	2482	299	14	20	0	94	298	3207	337	2870	1192	1134	58
140	51047930202	1400000US51047930202	Census Tract 9302.02	9302.02	6283	5031	540	26	50	0	166	470	6283	380	5903	2445	2292	153
140	51047930203	1400000US51047930203	Census Tract 9302.03	9302.03	6844	4100	1092	48	145	6	672	781	6844	1285	5559	2192	2116	76
140	51047930204	1400000US51047930204	Census Tract 9302.04	9302.04	1520	1173	161	3	25	0	87	71	1520	113	1407	658	620	38
140	51047930300	1400000US51047930300	Census Tract 9303	9303	7819	3628	1522	161	201	3	1280	1024	7819	2198	5621	2836	2713	123
140	51047930400	1400000US51047930400	Census Tract 9304	9304	5143	3844	501	26	50	0	319	403	5143	539	4604	2051	1882	169
140	51047930501	1400000US51047930501	Census Tract 9305.01	9305.01	5742	4205	901	13	52	6	224	341	5742	544	5198	1808	1720	88
140	51047930502	1400000US51047930502	Census Tract 9305.02	9305.02	6267	3535	1061	46	153	0	866	606	6267	1362	4905	2318	2196	122
140	51049930101	1400000US51049930101	Census Tract 9301.01	9301.01	3283	2264	778	18	13	2	23	185	3283	57	3226	1693	1394	299
140	51049930102	1400000US51049930102	Census Tract 9301.02	9301.02	2929	1787	925	19	11	1	55	131	2929	107	2822	1319	1183	136
140	51049930200	1400000US51049930200	Census Tract 9302	9302	3463	2114	1128	6	14	5	51	145	3463	77	3386	1624	1464	160
140	51051040100	1400000US51051040100	Census Tract 401	401	3910	3801	23	4	6	1	0	75	3910	38	3872	1934	1609	325
140	51051040200	1400000US51051040200	Census Tract 402	402	2633	2563	1	7	1	1	8	52	2633	9	2624	1413	1136	277
140	51051040300	1400000US51051040300	Census Tract 403	403	4851	4706	21	7	10	0	4	103	4851	24	4827	2616	2147	469
140	51051040400	1400000US51051040400	Census Tract 404	404	2730	2658	4	5	2	0	1	60	2730	12	2718	1381	1162	219
140	51053840101	1400000US51053840101	Census Tract 8401.01	8401.01	2481	1931	395	10	0	0	44	101	2481	63	2418	1142	1016	126
140	51053840102	1400000US51053840102	Census Tract 8401.02	8401.02	3084	1954	924	6	8	0	26	166	3084	74	3010	1398	1237	161
140	51053840200	1400000US51053840200	Census Tract 8402	8402	4449	3596	598	4	22	1	55	173	4449	121	4328	1868	1762	106
140	51053840300	1400000US51053840300	Census Tract 8403	8403	6482	3019	2847	33	39	0	176	368	6482	325	6157	2588	2458	130
140	51053840400	1400000US51053840400	Census Tract 8404	8404	798	436	289	4	3	1	14	51	798	21	777	237	219	18
140	51053840500	1400000US51053840500	Census Tract 8405	8405	3949	2005	1387	36	25	1	273	222	3949	399	3550	1656	1517	139
140	51053840601	1400000US51053840601	Census Tract 8406.01	8406.01	3662	2638	814	17	11	0	35	147	3662	76	3586	1566	1473	93
140	51053840602	1400000US51053840602	Census Tract 8406.02	8406.02	3042	1937	923	15	18	0	13	136	3042	49	2993	1348	1243	105
140	51053980100	1400000US51053980100	Census Tract 9801	9801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	51057950600	1400000US51057950600	Census Tract 9506	9506	3527	1866	1387	41	9	0	66	158	3527	106	3421	1702	1504	198
140	51057950700	1400000US51057950700	Census Tract 9507	9507	3912	1898	1658	15	51	1	68	221	3912	131	3781	2055	1698	357
140	51057950800	1400000US51057950800	Census Tract 9508	9508	3160	2188	730	27	2	2	42	169	3160	132	3028	1985	1370	615
140	51059415100	1400000US51059415100	Census Tract 4151	4151	3633	2330	288	33	168	0	469	345	3633	826	2807	1309	1265	44
140	51059415200	1400000US51059415200	Census Tract 4152	4152	3218	2532	173	12	113	3	70	315	3218	296	2922	1954	1820	134
140	51059415300	1400000US51059415300	Census Tract 4153	4153	3908	2197	420	38	273	2	481	497	3908	958	2950	1394	1352	42
140	51059415401	1400000US51059415401	Census Tract 4154.01	4154.01	5352	1386	1649	40	456	12	1134	675	5352	1741	3611	2141	2022	119
140	51059415402	1400000US51059415402	Census Tract 4154.02	4154.02	2801	1800	331	2	245	3	128	292	2801	328	2473	1139	1104	35
140	51059415500	1400000US51059415500	Census Tract 4155	4155	6306	3906	1194	20	449	2	197	538	6306	612	5694	2311	2202	109
140	51059415600	1400000US51059415600	Census Tract 4156	4156	2754	2395	24	5	84	4	44	198	2754	161	2593	1077	1030	47
140	51059415700	1400000US51059415700	Census Tract 4157	4157	4187	3605	34	4	106	7	44	387	4187	258	3929	1372	1331	41
140	51059415800	1400000US51059415800	Census Tract 4158	4158	5047	4216	106	6	141	3	74	501	5047	339	4708	1731	1684	47
140	51059415900	1400000US51059415900	Census Tract 4159	4159	3216	2412	139	20	168	6	115	356	3216	376	2840	1224	1192	32
140	51059416000	1400000US51059416000	Census Tract 4160	4160	5569	2386	1260	59	471	5	760	628	5569	1368	4201	2038	1961	77
140	51059416100	1400000US51059416100	Census Tract 4161	4161	4129	3121	288	17	239	4	72	388	4129	345	3784	1509	1458	51
140	51059416200	1400000US51059416200	Census Tract 4162	4162	5201	3143	827	28	178	37	222	766	5201	833	4368	1489	1328	161
140	51059481201	1400000US51059481201	Census Tract 4812.01	4812.01	1156	678	106	4	229	1	20	118	1156	83	1073	392	385	7
140	51059481202	1400000US51059481202	Census Tract 4812.02	4812.02	6301	2198	1162	36	904	1	1215	785	6301	2040	4261	2055	1998	57
140	51059481400	1400000US51059481400	Census Tract 4814	4814	6647	4542	418	21	745	2	212	707	6647	588	6059	2976	2744	232
140	51059481500	1400000US51059481500	Census Tract 4815	4815	2289	1768	74	1	193	0	30	223	2289	142	2147	817	804	13
140	51059481600	1400000US51059481600	Census Tract 4816	4816	3480	2644	44	3	400	3	47	339	3480	241	3239	1165	1145	20
140	51059481701	1400000US51059481701	Census Tract 4817.01	4817.01	6196	4470	101	7	1041	0	68	509	6196	305	5891	2038	2000	38
140	51059481702	1400000US51059481702	Census Tract 4817.02	4817.02	4787	2352	289	14	1436	1	179	516	4787	517	4270	2027	1980	47
140	51085321403	1400000US51085321403	Census Tract 3214.03	3214.03	3000	2676	139	21	14	0	17	133	3000	68	2932	1118	1079	39
140	51087200106	1400000US51087200106	Census Tract 2001.06	2001.06	4780	2946	595	24	336	0	384	495	4780	775	4005	1983	1898	85
140	51087200108	1400000US51087200108	Census Tract 2001.08	2001.08	2960	2657	22	1	121	7	11	141	2960	79	2881	1011	967	44
140	51087200109	1400000US51087200109	Census Tract 2001.09	2001.09	4007	3738	45	9	72	0	24	119	4007	58	3949	1470	1433	37
